,title,tag,location,description,img,image_count,pid,url
0,새제품 ufo폰 3g폰 삼성 sph-w3000 팝니다,"ufo폰,3g폰,sph-w3000",서울특별시 광진구 광장동,"안녕하세요.
삼성 sph-w3000 ufo폰
가개통 새제품 판매합니다.
kt 3g단말기이며 유심넣고 바로 
사용 가능합니다.
2007년도 초창기 3g단말기이며
2g 핸드폰의 향기가 묻어나는 제품입니다.
현재 새제품으로 구하기 힘든 레어탬 입니다.
( 전면 초기 보호필름 붙어 있습니다. )
구성은 기기 / 배터리 / 신품젠더 입니다.
새제품 특성상 반품/환불/교환 불가능 하니
신중하게 결정하시기 바랍니다.
가격은 79000원 입니다.
직거래는 광나루역 이며 택배거래시 착불 입니다.
감사합니다.",https://media.bunjang.co.kr/product/168412469_{cnt}_1635514153_w{res}.jpg,3,168412469,https://m.bunjang.co.kr/products/168412469
1,A급 크리스탈폰 에버 ev-w200f 중고폰 팝니다,"크리스탈폰,에버,ev-w200f",서울특별시 광진구 광장동,"안녕하세요.
에버 ev-w200f 크리스탈폰
A급 중고폰 판매합니다.
제눈에는 기스 안보입니다. 상태 좋습니다.
3g모델이지만 유심이 먹지 않아
저렴하게 판매하니 전시 / 수집/ 소장용으로
추천드립니다.
가격은 29000원 입니다.
중고폰 특성상 반품/교환/환불 불가능 하니 
신중하게 선택하셔서 구입 하시기 바랍니다.
직거래시 광나루역 이며 택배거래시 착불 입니다.
감사합니다.",https://media.bunjang.co.kr/product/166474508_{cnt}_1633702409_w{res}.jpg,4,166474508,https://m.bunjang.co.kr/products/166474508
2,[급처] LG 폴더 1 U+ 공기계 (LM-Y110L),"폴더폰,엘지폴더폰,lg폴더폰,lg폴더1",경기도 파주시 조리읍,"이사문제로 급처합니다.

찍힌 곳이나 기스가 없어 상태 좋고 아무 하자 없습니다.
(개통 가능, 25% 선택약정 가능, 분실신고 해당 없음)
기기 본체, 배터리 1, 5핀 충전기 드립니다.

거래 후 반품, 환불 안됩니다.",https://media.bunjang.co.kr/product/168367200_{cnt}_1637416489_w{res}.jpg,6,168367200,https://m.bunjang.co.kr/products/168367200
3,[급처] SKT 3G 피처폰 코비F (SCH-W930),"피처폰,코비F,애니콜,sk3g",경기도 파주시 조리읍,"이사문제로 급처합니다.

생활기스 외 상태 양호합니다.
skt 3g로 개통해서 사용 가능합니다.

거래 후 반품, 환불 X",https://media.bunjang.co.kr/product/168368065_{cnt}_1637416496_w{res}.jpg,6,168368065,https://m.bunjang.co.kr/products/168368065
4,[급처] LG 2G폰 와인4 (LG-LV8500),"lg2g,2g폰",경기도 파주시 조리읍,"이사문제로 급처합니다.
개통 불가로 소장용으로만 쓰실 수 있습니다.

본체, 배터리 1개, 충전기 드립니다.

거래 후 반품, 환불 X",https://media.bunjang.co.kr/product/168371581_{cnt}_1637577907_w{res}.jpg,5,168371581,https://m.bunjang.co.kr/products/168371581
5,[급처] 올드폰 소장용 모토로라 ZN40,"올드폰,소장용,모토로라,ZN40",경기도 파주시 조리읍,"이사 문제로 급히 처분합니다.
* 구입하실 분 11월 30일 이내로 구입 결정 내려주세요! *

개통 불가, 배터리 타임 고려해서 가격 내렸습니다.
가볍게 소장용 정도로 생각하시면 되겠습니다.
(해당 기기 쓰셨다가 어쩔 수 없이 보상판매로 내놓았는데 소장하고 싶은 분께 추천)

외관 상태는 실사용 수준으로
전면 실기스 1곳, 후면 사용감 외엔 양호합니다.
(모토로라 폰 재질 특성 상 뒷면 끈적임 조금 있습니다.)

정상 작동하나 SKT 2G 서비스 종료로 인해 개통 안되며
비행기모드 설정 후 알람 시계 대용 가능합니다.
배터리 타임은 완충에서 완방까지 약 2일 정도 입니다.

네고, 찔러보기, 미성년자 거래, 교신 절대 불가하며
중고제품 특성 상 반품 및 환불 안되니
신중하게 고민 후 구입 선택해주세요!

직거래, 택배 모두 가능합니다.
직거래 시 봉일천 팜스식자재마트 주차장 에서 대면 현금결제 진행하며 (주소 : 경기도 파주시 조리읍 소곡로 6)
택배 거래 시 택배비는 아래와 같습니다.
(GS25 반값택배 +2000 / 편의점택배 +4000 / 우체국택배 +5000)

구입의사 있으신 분은 톡 주세요.",https://media.bunjang.co.kr/product/161810593_{cnt}_1637416413_w{res}.jpg,6,161810593,https://m.bunjang.co.kr/products/161810593
6,스카이 im-7200 2g폰,"피처폰,2g폰,슬라이드폰,스카이,im-7200",서울특별시 강동구 강일동,"2g 핸드폰 입니다. (2g는 유심이라는 개념이 없어요)
통신사는 SKT 입니다
예전에 유명했던 폰인가 아시죠?
유심없는거예요.
구성은 사진처럼 핸드폰+배터리 입니다.
충전후에 사진처럼 켜지는거 확인했어요.
판매가격은 5만원 입니다.
(구매 관련 댓글 외에 시비성, 테클성등 댓글을 작성할 경우 캡쳐하여 법적인 조치 하겠습니다.)",https://media.bunjang.co.kr/product/100774913_{cnt}_1618972521_w{res}.jpg,2,100774913,https://m.bunjang.co.kr/products/100774913
7,폴더폰 T390 ,폴더폰,서울특별시 서대문구 홍제제1동,"폴더폰 T390 브라운 색상

기기 단품

기능 정상 작동 합니다.

쓰시던 유심(3사, 알뜰폰) 넣고 바로 쓸수 있습니다.

기스 거의 없이 깔끔 합니다.

화면터치 안되는 폴더폰

서브폰, 학생폰, 어른신 들에게 좋습니다.

",https://media.bunjang.co.kr/product/170542640_{cnt}_1637445690_w{res}.jpg,7,170542640,https://m.bunjang.co.kr/products/170542640
8,폴더폰 LG X100,폴더폰,서울특별시 서대문구 홍제제1동,"폴더폰 LG X100 네이비

기기 단품

기능 정상 작동 합니다.

쓰시던 유심(3사, 알뜰폰) 넣고 바로 쓸수 있습니다.

서브폰, 학생폰, 어른신 들에게 좋습니다.",https://media.bunjang.co.kr/product/170542590_{cnt}_1637445433_w{res}.jpg,6,170542590,https://m.bunjang.co.kr/products/170542590
9,폴더폰 LG T480,폴더폰,서울특별시 서대문구 홍제제1동,"폴더폰 LG T480 화이트

기기 단품

기능 정상 작동 합니다.

쓰시던 유심(3사, 알뜰폰) 넣고 바로 쓸 수 있습니다.

전체적인 외관 깔끔하고 좋습니다.

화면 터치 가능한 폴더폰 

서브폰, 학생폰, 어른신들에게 좋습니다.",https://media.bunjang.co.kr/product/170542544_{cnt}_1637445249_w{res}.jpg,6,170542544,https://m.bunjang.co.kr/products/170542544
