,title,tag,location,description,img,image_count,pid,url
0,중고폰매입 아이폰.아이폰12.아이폰11.아이폰XS.아이폰XR.아이폰X,"갤럭시폴드,아이폰8,애플워치,아이폰XR,아이폰12",서울특별시 금천구 가산동,"*** 번톡알림이 울리지 않아 답변이 늦을수 있습니다. 카톡.문자.전화로 연락주시면 빠른답변드리겠습니다 ***

  [24시간 친절상담]

기기모델명 / 기가수 / 파손.고장유무 
알려주시면 좀더 빠른 상담 가능합니다. 

카카오톡 1:1오픈채팅 
https://open.kakao.com/o/s0DtCl5

CACA0 : minho1319

우리통신 연락처 : ０１０- ３８９０ - １３１９

통화.문자 ０１０- ３８９０ - １３１９



안녕하세요~~~~!!!!!

최고가로 중고폰을 매입하는 중고폰매입업체
우리통신 입니다

저희 우리통신에 연락주시면 
정상폰.파손폰.침수폰 모든중고폰을
최고가격으로 매입해드리겠습니다.

저희 우리통신은 시세보다 터무니없는 금액으로 
차감하지 않습니다.
생활기스는 차감하지 않습니다.
심한파손이나 기능상 문제가 없으면 
차감하지 않고 당일 바로 입금해드립니다.
정확하고 투명하게 최고가격으로 매입합니다.



  ☆★ 모든중고폰.파손폰 모두최고가매입  ★☆


= 번톡 보다는 카톡.문자.전화를 주시면 최대한 
   빨리 답변 드리겠습니다. =

CACA0 : minho1319
우리통신 연락처 : ０１０- ３８９０ - １３１９


《《  방문.택배 주소 》》

서울시 금천구 가산디지털1로 84 에이스하이앤드8차 501-7호 우리통신

7호선 가산디지털단지역 도보 10분거리


택배거래시 선불로 보내주시면 입금할때 택배비추가로
입금해드리고 있습니다. ^^

※ 팔로우.찜 택배비 3000원 지원 ※


 ☆★  파손.침수.불량.고장폰 모두 최고가매입  ★☆


 ☆★  분실.습득폰은 절대매입불가입니다.  ★☆


 ★ 택배거래시 도착당일 제품확인후 
      신속하게 최고가로 입금해드리겠습니다.  ★


 ☆ 휴대폰 택배로 보내실때는 박스.케이스.필름유심은
      꼭!! 빼고 보내주세요 모두 폐기 처분합니다.  ☆




 ☆ 휴대폰은 꼭 초기화해서 보내주세요  초기화안된폰은 매입안됩니다  ☆",https://media.bunjang.co.kr/product/72151666_{cnt}_1636709247_w{res}.jpg,10,72151666,https://m.bunjang.co.kr/products/72151666
1,A급/갤럭시A90 5G/128G/블랙,"갤럭시A90,A90블랙,갤럭시,중고폰,공기계",부산광역시 남구 대연제3동,"✦제품 설명 
 ✧ 모델명 : 갤럭시A90 5G
 ✧ 용량 : 128G
 ✧ 색상 : 블랙
 ✧ 최초통화일 : 2020.09.08.
 ✧ 최초통신사 : KT

✦상품 설명
 ✧ A급 제품입니다.
 ✧ SKT / KT / LG U+ / 알뜰유심 / 선불폰 모든 유심 사용 가능
 ✧ 25%선택 약정 할인 가능

✦거래 방식 
 ✧직거래 : 부산 매장에서 가능
 ✧택   배 : 전국 거래 가능
 ✧4시 이전 주문시 당일 우체국으로 발송하여 다음 날 받아 보실 수 있습니다.
 ✧믿고 구매하셔도 좋습니다!

(◍•ᴗ•◍) 문의부탁드려요 (◍•ᴗ•◍)",https://media.bunjang.co.kr/product/164569281_{cnt}_1631717025_w{res}.jpg,6,164569281,https://m.bunjang.co.kr/products/164569281
2,아이폰 5s 16기가,"아이폰5s,아이폰,아이폰5s골드,아이폰16기가",경기도 남양주시 진접읍,작동은 정말 잘됩니다,https://media.bunjang.co.kr/product/170709621_{cnt}_1637581730_w{res}.jpg,6,170709621,https://m.bunjang.co.kr/products/170709621
3,스마트폰매입 휴대폰매입 폰매입 중고폰매입 자급제매입 새폰매입 출장매입,"박스폰매입,노트20울트라,아이패드매입,출장매입,아이폰13프로맥스",서울특별시 구로구 수궁동,"단 한대라도 감사히 매입하겠습니다.
서울.경기도.인천.수도권 출장매입
@@ 번개톡보다 사진속 번호로 전화문의 주세요! @@",https://media.bunjang.co.kr/product/169636449_{cnt}_1637512909_w{res}.jpg,1,169636449,https://m.bunjang.co.kr/products/169636449
4,S급/갤럭시노트10/아우라글로우/256G,"갤럭시노트10,갤럭시노트아우라,갤럭시,중고폰,공기계",부산광역시 남구 대연제3동,"✦제품 설명 
 ✧ 모델명 : 갤럭시노트10
 ✧ 용량 : 256G
 ✧ 색상 : 아우라글로우
 ✧ 최초통화일 : 2019.11.11.
 ✧ 최초통신사 : LG

✦상품 설명
 ✧ S급 제품입니다.
 ✧ 구성 : 단품
 ✧ SKT / KT / LG U+ / 알뜰유심 / 선불폰 모든 유심 사용 가능
 ✧ 25%선택 약정 할인 가능

✦거래 방식 
 ✧직거래 : 부산 매장에서 가능
 ✧택   배 : 전국 거래 가능
 ✧4시 이전 주문시 당일 우체국으로 발송하여 다음 날 받아 보실 수 있습니다.
 ✧믿고 구매하셔도 좋습니다!

(◍•ᴗ•◍) 문의부탁드려요 (◍•ᴗ•◍)",https://media.bunjang.co.kr/product/168136916_{cnt}_1635258493_w{res}.jpg,6,168136916,https://m.bunjang.co.kr/products/168136916
5,중고폰매입 출장 z폴드3 z플립3 노트20울트라 s21울트라,"아이폰,아이폰xsmax,아이폰12프로맥스,아이폰12pro,아이폰11pro",서울특별시 송파구 방이2동,"◎중고폰 파손폰 자급제폰 아이폰 갤럭시 사용중인폰 정상개통폰 매입◎

◎24시간 매입 문의◎

TEL : 0 1 0 - 2 2 8 2 - 9 0 1 4 편하게문의주세요.

◎애플 전기종 / 삼성 전기종 최고가매입◎

◎서울 송파구 잠실역 부근 7년차 운영중입니다◎

◎아이폰 사설 수리점도 운영중입니다◎

◎거래방식◎

출장거래-서울경기인천 모든지역 출장가능합니다. 1분이내 입금
택배거래-서울 송파구 방이동 98-6 202호 
매장방문-서울 송파구 방이동 98-6 202호

택배거래시 케이스 필름 박스 전부 폐기 하오니 참고부탁드립니다!!

기기명/기가수/폰상태/색상/거래지역 보내주시면 빠른 상담 가능하십니다.
★분실 도난 습득 대출 핸드폰은 매입하지 않습니다★",https://media.bunjang.co.kr/product/170382770_{cnt}_1637399139_w{res}.jpg,1,170382770,https://m.bunjang.co.kr/products/170382770
6,갤럭시 노트5  무잔상 / SK,"노트5,갤럭시,갤럭시노트5,공기계,스마트폰",경기도 수원시 팔달구 지동,"-갤럭시 노트5  32gb 최초 sk  정상해지 공기계이며
  모든 통신사 호환 됩니다
-외관은 액파, 큰기스 없이 깨끗하며 생활기스 정도는
  있습니다
-액정은 무잔상 이며 번인도 거의 없이 좋은컨디션 
  입니다
-S펜, 삼성폐이, 터치, 전화, 카메라, 스피커, 유심인식,
  유무선충전, WIFI, 등등 모든기능 정상작동 합니다



필요하신분 연락주세요~~^^",https://media.bunjang.co.kr/product/170709605_{cnt}_1637581719_w{res}.jpg,12,170709605,https://m.bunjang.co.kr/products/170709605
7,KT 갤럭시A9프로 블랙 A급 128GB 무잔상 공기계 157075,"G887K,갤럭시A9프로,부천갤럭시A9프로,중동갤럭시A9프로,부천삼성중고폰",경기도 부천시 중3동,"﻿ 
제품정보

번호 : 157075 (문의하실때 말씀해주시면 바로 확인가능합니다)

가격 : 114.000원

모델명 : G887K (갤럭시A9프로)

색상 : 블랙

최초통신사 : KT (통신사 상관없이 사용가능합니다!)

최초개통일 : 2019년12월17일

용량 : 128GB

구성품 : 단품+ 강화유리필름


제품설명

A급 깨끗합니다

생활기스 약간씩 있습니다 사진참고해주세요

무잔상

공기계 선택약정 25% 할인 됩니다

모든제품 검수완료 / 기능이상시 7일이내 교환/환불가능 ( 단순변심/ 고객과실제외)


거래방식

1. 직거래 ( 신중동역3번출구 도보3분)

2. 택배거래 (+4,000원)

3. 퀵거래 (금액문의)


업체정보 및 연락처

< 중고나라 신중동중고폰 >

주소지 : 차량 ) 부천시 길주로 284 헤리움 메트로 타워 219호 누베베 한의원 옆

( 지하주차장 1시간무료)

도보 ) 신중동역 3번출구 나오셔서 좌회전 직진100미터

영업시간 : 오전 11:00 ~ 21:00 ( 제품문의는 24:00 까지 가능 )

연락처 : ***-****-****

전화번호 등록후 카톡으로도 연락 가능합니다


****,갤럭시A9프로128GB,신중동역갤럭시A9프로,부천갤럭시A9프로,경기도갤럭시A9프로,중고폰구매 ,부천삼성중고폰판매


■구 성 품 단 품 추 가 구 매 시 ■

1)충전기 : 5,000원

2)충전5핀케이블 : 3,000원

충전C핀케이블 : 4,000원

3)강화필름 : 3,000원

4)젤리케이스 : 3,000원

5)변환젠더 : 1,000원

6)스마트링 : 2,000원

7)이어폰 :5000원

8)유심핀,젠더:2000원

﻿",https://media.bunjang.co.kr/product/170709596_{cnt}_1637581716_w{res}.jpg,8,170709596,https://m.bunjang.co.kr/products/170709596
8,A급/아이폰12프로/퍼시픽블루/512G/배터리90,"아이폰12프로,퍼시픽블루,아이폰12,아이폰공기계,중고폰",부산광역시 남구 대연제3동,"✦제품 설명 
 ✧ 모델명 : 아이폰12프로
 ✧ 용량 : 512G
 ✧ 색상 : 퍼시픽블루
 ✧ 배터리 : 90%
 ✧ 리퍼기간 : 2021.10.29.

✦상품 설명
✧ A급 제품입니다.
✧ 구성 : 단품
✧ SKT / KT / LG U+ / 알뜰유심 / 선불폰 모든 유심 사용 가능
✧ 25% 선택 약정 할인 가능


✦거래 방식 
 ✧직거래 : 부산 매장에서 가능
 ✧택   배 : 전국 거래 가능
 ✧4시 이전 주문시 당일 우체국으로 발송하여 다음 날 받아 보실 수 있습니다.
 ✧믿고 구매하셔도 좋습니다!

(◍•ᴗ•◍) 문의부탁드려요 (◍•ᴗ•◍)",https://media.bunjang.co.kr/product/168134781_{cnt}_1635257525_w{res}.jpg,6,168134781,https://m.bunjang.co.kr/products/168134781
9,중고폰매입 출장 아이폰13프로맥스 아이폰12 아이폰11 아이폰xsmax,"아이폰13프로맥스,아이폰13pro,z플립3,갤럭시z폴드3,중고폰매입",서울특별시 송파구 방이2동,"★타 업체보다 최고단가 자부할수 있습니다★
터무니 없는 가격 부르고 대면후 절대 차감하지 않습니다.
누구보다 정확하고 투명하게 최고가격으로 매입합니다.
수도권 전지역 당일 출장매입

<<국내 최고가 매입중>>
편하게 문의해주시면 친절 정확하게 답변가능합니다
서울.경기.인천 🚙출장가능!!🚙

<<🔕번개톡 알림이 잘 안떠요🔕전화, 문자 부탁드립니다.>>
<🌞24시간 문의 가능>
→ 📞 전화 문자 OlO-2282-90l4

👥연락주실때 기기명/용량/폰상태/색상/거래지역/거래가능시간 정도만 알려주시면 빠른 상담 가능하세요!!

@신속한 검수 @빠른 이체 @ 최고단가 @정식 업체
@친절 상담 @24시간 문의가능@단골 지인소개 

📦📦택배거래,수화물택배방법
>상담 후 택배 보내 주시고 운송장번호와 계좌번호 알려주세요!
수취 즉시 검수 후에  검수내용 연락 드리고 현금 바로 이체해 드립니다!!
>시간맞춰서 수화물 받고 신속 검수 빠른이체

서울 경기 외 지역 고객님들께선 당일 수화물 버스 터미널 퀵이나 택배 거래로
매입가능합니다. 연락주시면 자세한 상담 도와드리겠습니다.",https://media.bunjang.co.kr/product/170382356_{cnt}_1637399155_w{res}.jpg,1,170382356,https://m.bunjang.co.kr/products/170382356
