,title,tag,location,description,img,image_count,pid,url
0,(새제품)75인치82인치86인치4kuhdledtv(최신상)넷플릭스유튜브,"86인치,98인치,tv,led,75인치",경기도 화성시 봉담읍,"75인치 국내최저가 행사중입니다.
75인치  4k uhd led tv
새상품 박스미개봉
무상방문출장as
2021년 최신상입니다 

75인치 4k uhd ledtv hdr10 새상품 박스미개봉
 69만원 모델명 dt7500-h 최저가행사중
주)디지탈맥스

유플러스나 케이티셋탑박스사용시 넷플릭스및 유튜브시청가능합니다. 위 셋탑이 아닐시는 휴대폰과 유무선연결(동글이로 무선연결/mhl케이블로 유선연결)하여 시청가능합니다.

75인치 스마트 uhd ledtv 새상품 박스미개봉 
주)디지탈맥스 ndt7500 78만원 최저가 행사중

82인치 4k uhd ledtv
새상품 21년최신상 박스미개봉
119만원
온라인노출가 139만원제품입니다.

86인치 4k uhd ledtv 
신상품 박스미개봉 새제품입니다.
최신상 모델입니다. 149만원입니다.

98인치 스마트 uhd ledtv 새제품 박스미개봉 무상as1년
700만원 2021년 6월 최신상품

현재 절찬리 판매중입니다. 설치요청시 설치후 잔금받습니다.

무상출장as 원래 그대로 적용됩니다.

 전국 배송 및 설치가능합니다. 

직거래장소는 
경기도 화성시 봉담 및 김포 양촌읍 입니다.

티비시청 학원 교회 회사프리젠테이션 게임 전시용등으로 탁월합니다.

연락주세요 ***-****-**** 삼공삼사

",https://media.bunjang.co.kr/product/110625135_{cnt}_1637299554_w{res}.jpg,12,110625135,https://m.bunjang.co.kr/products/110625135
1,lg모니터 22인치 flatron w2252tq ,모니터,서울특별시 양천구 목3동,"lg모니터 flatron w2252tq
사용감은 있으나 
박스 그대로 구성품도 DVI-D케이블까지
작동되는 사진 날자 첨부  ",https://media.bunjang.co.kr/product/170711740_{cnt}_1637582868_w{res}.jpg,5,170711740,https://m.bunjang.co.kr/products/170711740
2,lg led tv,"tv,lg,티비",서울특별시 성북구 성북동,"년식은 15년식인데 16년도? 그쯤에 친척한테 선물받았고
하자는 딱히 없고 32인치에 , 자취할때 쓰던 티비입니다 상태좋습니다 1년도 안썼습니다 지금까지 안쓰고 묵혀두다 창고 정리하다가 팔게됩니다 그리고 딱 티비 보기 좋은 크기고 자취하시는분들 추천드립니다 연락많이 주세요 에눌은 어느정도만 가능하고 직거래는 한성대입구역에서 가능합니다 ",https://media.bunjang.co.kr/product/164500282_{cnt}_1634703184_w{res}.jpg,10,164500282,https://m.bunjang.co.kr/products/164500282
3,65uhd와사비망고 3만,"와사비망고,65",경기도 성남시 중원구 금광2동,사진과 같구요 부품용이나 그냥 보실분요,https://media.bunjang.co.kr/product/168279088_{cnt}_1635402096_w{res}.jpg,1,168279088,https://m.bunjang.co.kr/products/168279088
4,(스마트)55인치65인치75인치일반/스마트4k 새제품UHD LEDTV,"uhd,65인치,tv,75인치,55인치",경기도 화성시 봉담읍,"전국 배송 및 설치 가능합니다.

설치의뢰시(설치요청시) 설치후 잔금 받습니다 ^^

최신상입니다. 

전제품 박스미개봉 새상품이며 제조사공장에서 다이랙트로 출고해드립니다. 무상as 1년이며 4k uhd ledtv입니다 

2.
55인치 스마트 4k uhd ledtv 새상품 박스미개봉(넷플릭스 유튜브 웹검색 무선와이파이 핸드폰미러링) 42만원
모델명 ndt5500 주)디지탈맥스

3.
65인치 4k uhd ledtv 새제품 박스미개봉 무상출장as1년  47만원

4.
65인치 스마트  4k uhd led  tv
넷플릭스 유튜브 웹검색 무선와이파이 핸드폰무선미러링
무상as1년 기본스탠드형
박스미개봉 신품
특가행사 55만원

화질 및 디자인 좋습니다.

무상출장as 적용됩니다.

스탠드 기본형입니다.  벽걸이는 별도

경기도 화성시 봉담및 김포 양촌읍에서 직거래 가능하며 전국 배송 및 설치도 가능합니다.
***-****-**** 전화주세요 ***-****-****

주)디지탈맥스 75인치 4k uhd ledtv
새상품 
박스미개봉
무상as1년
대기업정품패널적용
기본스탠드형
hdr10
69만원입니다.
모델명 dt7500-h
주)디지탈맥스

75인치 스마트 uhd ledtv 새상품 박스미개봉
 주)디지탈맥스 ndt7500 온라인노출가 130만원
78만원

86인치 4k uhd ledtv 
신상품 박스미개봉 새제품입니다.
최신상 모델입니다. 149만원입니다.",https://media.bunjang.co.kr/product/116703157_{cnt}_1635995682_w{res}.jpg,12,116703157,https://m.bunjang.co.kr/products/116703157
5,(새제품)75인치82인치86인치4kuhdledtv(최신상)넷플릭스유튜브,"86인치,98인치,tv,led,75인치",경기도 화성시 봉담읍,"75인치 국내최저가 행사중입니다.
75인치  4k uhd led tv
새상품 박스미개봉
무상방문출장as
2021년 최신상입니다 

75인치 4k uhd ledtv hdr10 새상품 박스미개봉
 69만원 모델명 dt7500-h 최저가행사중
주)디지탈맥스

유플러스나 케이티셋탑박스사용시 넷플릭스및 유튜브시청가능합니다. 위 셋탑이 아닐시는 휴대폰과 유무선연결(동글이로 무선연결/mhl케이블로 유선연결)하여 시청가능합니다.

75인치 스마트 uhd ledtv 새상품 박스미개봉 
주)디지탈맥스 ndt7500 78만원 최저가 행사중

82인치 4k uhd ledtv
새상품 21년최신상 박스미개봉
119만원
온라인노출가 139만원제품입니다.

86인치 4k uhd ledtv 
신상품 박스미개봉 새제품입니다.
최신상 모델입니다. 149만원입니다.

98인치 스마트 uhd ledtv 새제품 박스미개봉 무상as1년
700만원 2021년 6월 최신상품

현재 절찬리 판매중입니다. 설치요청시 설치후 잔금받습니다.

무상출장as 원래 그대로 적용됩니다.

 전국 배송 및 설치가능합니다. 

직거래장소는 
경기도 화성시 봉담 및 김포 양촌읍 입니다.

티비시청 학원 교회 회사프리젠테이션 게임 전시용등으로 탁월합니다.

연락주세요 ***-****-**** 삼공삼사

",https://media.bunjang.co.kr/product/110625135_{cnt}_1637299554_w{res}.jpg,12,110625135,https://m.bunjang.co.kr/products/110625135
6,65인치 4k  UHD  TV  새상품,"티비,65인치tv,65인치,벽걸이tv",충청남도 천안시 동남구 신방동,"65인치 uhd tv 새상품
당일 익일 설치 가능
기본 스탠드 설치 55만원
벽걸이 설치비 별도
새상품 박스 미개봉
업소용 도소매 전문
구입후 무상as1년 가능
언제든 문의 주세요
다양한 제품 많습니다.
언제든 문의주세요.

https://m.smartstore.naver.com/mckeepartners/products/5591365517?NaPm=ct%3Dkvojpr9k%7Cci%3D9ad536c76ccda357e2e28323c9178ebf477a8636%7Ctr%3Dsls%7Csn%3D827851%7Chk%3Db7ca054dcf2189333a8bfd45a9e4abbc00fae5d2",https://media.bunjang.co.kr/product/169546124_{cnt}_1636756897_w{res}.jpg,2,169546124,https://m.bunjang.co.kr/products/169546124
7,75인치 스마트 티비,"티비,75인치,65인치,55인치,스마트티비넷플릭스",충청남도 천안시 동남구 신방동,"전국배송 벽걸이 설치가능 *당일 배송설치 가능 택배및 화물 가능

설치 의뢰시 (설치 요청시)설치후 잔금 받음. 

최신상 제조후 3개월 이내 제품만 판매 UHD LED TV ,스마트 티비.

전제품 박스미개봉 새상품이며 제조공장에서 직접 출고 합니다.
무상AS 화면 2년 부품1년 확실한  1년365일 AS처리 가능상품.

1, 55인치 스마트 4k UHD LED TV 새상품 박스미개봉 
   (넷플릭스, 유튜브, 무선와이파이 핸드폰 미러링) 42만원
  모델명 ndt5500 주) 디지탈맥스

2, 65인치 4k UHD LED TV 새상품 박스미개봉 49만원

3,65인치 스마트 4k UHD LED TV 새상품 박스미개봉 
   (넷플릭스, 유튜브, 무선와이파이 핸드폰 미러링) 55만원

4, 75인치 4k UHD LED TV 새상품 박스미개봉 69만원
 모델명 dt7500-h 주) 디지털맥스

5, 75인치 스마트 4k UHD LED TV 새상품
  ndt7500   85만원 주)디지털 맥스

6.86인치 ?98인치?",https://media.bunjang.co.kr/product/169157870_{cnt}_1637320355_w{res}.jpg,3,169157870,https://m.bunjang.co.kr/products/169157870
8,65인치 스마트 넷플릭스 유튜브 미라캐스트,"65인치,티비,스마트티비,벽걸이,uhdtv",충청남도 천안시 동남구 신방동," 특별 할인 행사 
새상품 박스 미개봉
65인치 4k uhd   스마트티비 넷플릭스 유튜브 티비
미라캐스트 가능 21년 최신상품

벽걸이 설치 가능
전국 배송 가능
언제든 문의 주세요 ㅇㅣㅇ 91270016
구입후 무상 as2년 패널 부품 1년
55인치 65인치 75인치 86인치 판매중
천안 직거래 가능합니다.





",https://media.bunjang.co.kr/product/145407362_{cnt}_1637400407_w{res}.jpg,10,145407362,https://m.bunjang.co.kr/products/145407362
9,65인치4k+사운드바60w 삼성패널 새상품,"티비,스마트티비,벽걸이설치,65인치티비",충청남도 천안시 서북구 쌍용2동,"대한민국대기업정품패널 uhd  4K TV  중소기업 새상품  구입후 무상as1년~~~~ 48만원

대한민국정품패널uhd  tv  중소기업 새상품  구입후 무상as1년 +60w 사운드 블루투스 사운드바+옵티칼케이블 ~~~~55만원

86인치 75인치 65인치 55인치 언제든  문의주세요^^
직접배송 설치 해드립니다.책임감으로...
olo  6424 9889
최신형 티비
https://m.smartstore.naver.com/mckeepartners/products/5591365517?NaPm=ct%3Dkvojpr9k%7Cci%3D9ad536c76ccda357e2e28323c9178ebf477a8636%7Ctr%3Dsls%7Csn%3D827851%7Chk%3Db7ca054dcf2189333a8bfd45a9e4abbc00fae5d2",https://media.bunjang.co.kr/product/110430766_{cnt}_1637320318_w{res}.jpg,6,110430766,https://m.bunjang.co.kr/products/110430766
10,55인치 스마트 uhd tv 대기업 패널 새상품,"티비,tv,벽걸이,벽걸이브라켓,55인치",충청남도 천안시 서북구 쌍용2동,"새상품 스마트 티비55인치 42만원
65인치 스마트 티비 55만원
전인치 티비 언제든  문의주세요

중소기업 티비 새상품 대기업 정품패널 
전국 배송 스마트 55인치 45만
철저한 품질 최저가 티비 벽걸이 설치 최저가
믿고 연락주세요 
55인치 스마트 티비 최저가
평생확실한as   구입후 무상as1년
ㅇ ㅣ ㅇ  91270016
언제든 문의 주세요


",https://media.bunjang.co.kr/product/110430727_{cnt}_1637542245_w{res}.jpg,4,110430727,https://m.bunjang.co.kr/products/110430727
11,티비,"티비,tv,텔레비전,모니터",서울특별시 성동구 성수2가제3동,24인치 모니터 티비  팝니다 실사용 5회 미만 비닐도 안벗김,https://media.bunjang.co.kr/product/163517627_{cnt}_1633563290_w{res}.jpg,3,163517627,https://m.bunjang.co.kr/products/163517627
12,헬로우 TV리모컨 팝니다,"헬로우 TV,,리모컨,aaa건전지",경상남도 창원시 진해구 자은동,"211004-01
완벽포장 전국배송가능
미사용 새제품
페이결재 환영
문의 ***-****-****",https://media.bunjang.co.kr/product/166051522_{cnt}_1633319690_w{res}.jpg,3,166051522,https://m.bunjang.co.kr/products/166051522
13,키오스크 기계,키오스크,서울특별시 중랑구 면목본동,"사용한지 1년 안됐고 기계 아무이상 없습니다.
",https://media.bunjang.co.kr/product/170709508_{cnt}_1637581671_w{res}.jpg,3,170709508,https://m.bunjang.co.kr/products/170709508
14,키오스크 기계,"키오스크,파름신오신날",서울특별시 중랑구 면목본동,"사용한지 1년 안됐고 기계 아무이상 없습니다.
",https://media.bunjang.co.kr/product/170709506_{cnt}_1637582049_w{res}.jpg,3,170709506,https://m.bunjang.co.kr/products/170709506
15,미개봉 엘지32인치 TV 팝니다 32LM581CBND,"led32인치미개,미개봉32인치tv,32LM581CB",서울특별시 동작구 노량진제1동,"미개봉 엘지 LED 32인치 티비 팝니다

모델명 32LM581CBND

노량진 고양시향동동 직거래 가능합니다

",https://media.bunjang.co.kr/product/170320531_{cnt}_1637396967_w{res}.jpg,1,170320531,https://m.bunjang.co.kr/products/170320531
16,다음TV+ 스마트TV 셋톱박스,"tv,다음tv,스마트,세톱박스",경기도 성남시 분당구 정자2동,"스마트 다음 TV+

본체 + 리모콘 + 아답터 + hdmi케이블 ",https://media.bunjang.co.kr/product/77007802_{cnt}_1511696668_w{res}.jpg,6,77007802,https://m.bunjang.co.kr/products/77007802
17,lg oled 55인치 올레드tv팝니다,"oled55,lg,oled",경상남도 거제시 상문동,"lg oled 55b1kna
21년 4월 신제품입니다  55인치 올레드티비입니다
화질은 lcd와 비교 불가입니다
배송도 기사가  확인만 하고 다시 포장한 상태입니다
벽걸이 브라켓 포함입니다
구매자부담으로 전문기사 배송 설치 가능합니다",https://media.bunjang.co.kr/product/157669222_{cnt}_1636963480_w{res}.jpg,3,157669222,https://m.bunjang.co.kr/products/157669222
